wrapperType|kind|artistId|collectionId|trackId|artistName|collectionName|trackName|collectionCensoredName|trackCensoredName|collectionArtistId|collectionArtistName|artistViewUrl|collectionViewUrl|trackViewUrl|previewUrl|artworkUrl30|artworkUrl60|artworkUrl100|collectionPrice|trackPrice|releaseDate|collectionExplicitness|trackExplicitness|discCount|discNumber|trackCount|trackNumber|trackTimeMillis|country|currency|primaryGenreName|isStreamable|collectionArtistViewUrl
track|song|7420827|1440749051|1440749640|Ludovico Einaudi|Islands - Essential Einaudi|Fairytale|Islands - Essential Einaudi|Fairytale|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/fairytale/1440749051?i=1440749640&uo=4|https://music.apple.com/us/album/fairytale/1440749051?i=1440749640&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/97/ac/18/97ac187e-04b7-9a1f-3c67-f0536ba40882/mzaf_4394597124824261806.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2002-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|7|239160|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750533|Ludovico Einaudi|Islands - Essential Einaudi|Lady Labyrinth (Remix)|Islands - Essential Einaudi|Lady Labyrinth (Remix)|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/lady-labyrinth-remix/1440749051?i=1440750533&uo=4|https://music.apple.com/us/album/lady-labyrinth-remix/1440749051?i=1440750533&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e1/f7/f6/e1f7f6ac-d2a1-3d7c-5c4e-66946e9dbbe0/mzaf_5724410259175107250.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2011-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|20|336490|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750108|Ludovico Einaudi|Islands - Essential Einaudi|Questa notte|Islands - Essential Einaudi|Questa notte|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/questa-notte/1440749051?i=1440750108&uo=4|https://music.apple.com/us/album/questa-notte/1440749051?i=1440750108&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/26/1c/4e/261c4ee3-b92f-81a0-c69f-94739134fc42/mzaf_12597708000822987594.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2011-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|12|341194|USA|USD|Classical|True|
track|song|7420827|1440762051|1440762063|Ludovico Einaudi|Una Mattina|Ora|Una Mattina|Ora|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/ora/1440762051?i=1440762063&uo=4|https://music.apple.com/us/album/ora/1440762051?i=1440762063&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0b/81/55/0b8155ff-f745-7d1c-73db-0bc7d188b06d/mzaf_10578891228260359360.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg|11.99|1.29|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|13|2|473493|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750908|Ludovico Einaudi|Islands - Essential Einaudi|Oltremare|Islands - Essential Einaudi|Oltremare|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/oltremare/1440749051?i=1440750908&uo=4|https://music.apple.com/us/album/oltremare/1440749051?i=1440750908&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/58/ab/5c/58ab5ce8-5159-5f6a-a9d1-3aa9a43e3306/mzaf_18298877590806244188.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|-1.0|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|27|660000|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750226|Ludovico Einaudi|Islands - Essential Einaudi|Melodia Africana III|Islands - Essential Einaudi|Melodia Africana III|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/melodia-africana-iii/1440749051?i=1440750226&uo=4|https://music.apple.com/us/album/melodia-africana-iii/1440749051?i=1440750226&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b9/ed/31/b9ed3138-8da7-a1bd-6a03-50b229cdf157/mzaf_1078879450428749990.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2011-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|14|285513|USA|USD|Classical|True|
track|song|7420827|1440749051|1440749368|Ludovico Einaudi|Islands - Essential Einaudi|Nightbook|Islands - Essential Einaudi|Nightbook|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/nightbook/1440749051?i=1440749368&uo=4|https://music.apple.com/us/album/nightbook/1440749051?i=1440749368&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ee/1b/42/ee1b4253-1bb0-c5c8-4316-6b5a0793fddb/mzaf_746301326478331563.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2009-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|4|350987|USA|USD|Classical|True|
track|song|7420827|1440762051|1440762064|Ludovico Einaudi & Marco Decimo|Una Mattina|Resta Con Me|Una Mattina|Resta Con Me||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/resta-con-me/1440762051?i=1440762064&uo=4|https://music.apple.com/us/album/resta-con-me/1440762051?i=1440762064&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7f/42/52/7f425215-92c7-4d52-1694-6efefffd8981/mzaf_6310728339169643355.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg|11.99|1.29|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|13|3|295760|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750888|Ludovico Einaudi|Islands - Essential Einaudi|Eros (Remix)|Islands - Essential Einaudi|Eros (Remix)|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/eros-remix/1440749051?i=1440750888&uo=4|https://music.apple.com/us/album/eros-remix/1440749051?i=1440750888&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/91/99/e5/9199e587-8442-4f6b-9810-8289f4f9ab64/mzaf_9817791786304912390.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2011-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|24|341651|USA|USD|Classical|True|
track|song|7420827|1526309069|1526309558|Ludovico Einaudi|I Giorni|I Giorni|I Giorni|I Giorni|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4|https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/f9/37/95/f9379545-e785-7994-be2a-b6707b74fafb/mzaf_3411623699689942794.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/100x100bb.jpg|9.99|1.29|2001-11-09T12:00:00Z|notExplicit|notExplicit|1|1|14|6|359213|USA|USD|Classical|True|
track|song|7420827|1440749051|1440749625|Ludovico Einaudi|Islands - Essential Einaudi|Dietro casa|Islands - Essential Einaudi|Dietro casa|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/dietro-casa/1440749051?i=1440749625&uo=4|https://music.apple.com/us/album/dietro-casa/1440749051?i=1440749625&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ed/06/bf/ed06bf15-9af3-2988-1d48-8142bac66544/mzaf_9902462854089750429.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|6|233467|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750233|Ludovico Einaudi|Islands - Essential Einaudi|High Heels|Islands - Essential Einaudi|High Heels|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/high-heels/1440749051?i=1440750233&uo=4|https://music.apple.com/us/album/high-heels/1440749051?i=1440750233&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/6a/22/45/6a2245db-e2d5-a7c9-6ea3-1a5e47660254/mzaf_13311592378635442831.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2011-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|15|304692|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750881|Ludovico Einaudi|Islands - Essential Einaudi|Andare|Islands - Essential Einaudi|Andare|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/andare/1440749051?i=1440750881&uo=4|https://music.apple.com/us/album/andare/1440749051?i=1440750881&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ef/72/80/ef7280ca-8321-fd71-e490-c18b3a6e96cc/mzaf_8435312544593299959.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|23|417587|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750529|Ludovico Einaudi|Islands - Essential Einaudi|Monday|Islands - Essential Einaudi|Monday|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/monday/1440749051?i=1440750529&uo=4|https://music.apple.com/us/album/monday/1440749051?i=1440750529&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3e/97/83/3e9783fd-2a8f-b5c8-a2e6-dd54815086c9/mzaf_16937922911680568482.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|19|355000|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750893|Ludovico Einaudi|Islands - Essential Einaudi|Indaco|Islands - Essential Einaudi|Indaco|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/indaco/1440749051?i=1440750893&uo=4|https://music.apple.com/us/album/indaco/1440749051?i=1440750893&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/9b/83/e1/9b83e12a-7be8-9d83-ac12-f2c33b958759/mzaf_12339319025538591185.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2009-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|25|321467|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750545|Ludovico Einaudi|Islands - Essential Einaudi|Ancora|Islands - Essential Einaudi|Ancora|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/ancora/1440749051?i=1440750545&uo=4|https://music.apple.com/us/album/ancora/1440749051?i=1440750545&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/15/df/9a/15df9a80-73a5-317d-3197-98fb529bde6e/mzaf_4704274287394182496.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|-1.0|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|22|729467|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750122|Ludovico Einaudi|Islands - Essential Einaudi|Berlin Song|Islands - Essential Einaudi|Berlin Song|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/berlin-song/1440749051?i=1440750122&uo=4|https://music.apple.com/us/album/berlin-song/1440749051?i=1440750122&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b6/98/4f/b6984fa2-cd45-6498-aa68-87beacbbbaf6/mzaf_10945971588719153174.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2009-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|13|264680|USA|USD|Classical|True|
track|song|7420827|1589791548|1589791555|Ludovico Einaudi|Underwater (Video Edition)|Natural Light|Underwater (Video Edition)|Natural Light|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/natural-light/1589791548?i=1589791555&uo=4|https://music.apple.com/us/album/natural-light/1589791548?i=1589791555&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ff/aa/4f/ffaa4f7f-5cf7-c68c-b56e-41965761a77c/mzaf_765216706245350659.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|11.99|1.29|2021-10-29T07:00:00Z|notExplicit|notExplicit|1|1|12|5|335542|USA|USD|Classical Crossover|True|
track|song|7420827|1589791548|1589791549|Ludovico Einaudi|Underwater (Video Edition)|Luminous|Underwater (Video Edition)|Luminous|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/luminous/1589791548?i=1589791549&uo=4|https://music.apple.com/us/album/luminous/1589791548?i=1589791549&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/47/b0/43/47b043d3-f92f-b236-727c-9b16d39518a9/mzaf_16195629422462736043.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|11.99|1.29|2021-10-15T07:00:00Z|notExplicit|notExplicit|1|1|12|1|283280|USA|USD|Classical Crossover|True|
track|song|7420827|1440749051|1440750538|Ludovico Einaudi|Islands - Essential Einaudi|Solo|Islands - Essential Einaudi|Solo|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/solo/1440749051?i=1440750538&uo=4|https://music.apple.com/us/album/solo/1440749051?i=1440750538&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b8/68/29/b86829cd-bf57-fd42-e31a-72755f5403b1/mzaf_1344302246532590130.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2009-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|21|397257|USA|USD|Classical|True|
track|song|7420827|1440749051|1440750250|Ludovico Einaudi|Islands - Essential Einaudi|L'origine nascosta|Islands - Essential Einaudi|L'origine nascosta|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/lorigine-nascosta/1440749051?i=1440750250&uo=4|https://music.apple.com/us/album/lorigine-nascosta/1440749051?i=1440750250&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/9c/09/46/9c094691-f505-0c82-8e2e-36a8ac9ed55f/mzaf_13890742434558357604.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a6/1a/26/a61a26b7-b37f-f98d-c81a-102daee8cebc/11UMGIM13933.rgb.jpg/100x100bb.jpg|11.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|27|17|191907|USA|USD|Classical|True|
track|song|7420827|1553768568|1553768571|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Nomadland (Original Motion Picture Soundtrack)|Seven Days Walking / Day 1: Golden Butterflies|Nomadland (Original Motion Picture Soundtrack)|Seven Days Walking / Day 1: Golden Butterflies|265425550.0|Ólafur Arnalds|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/seven-days-walking-day-1-golden-butterflies/1553768568?i=1553768571&uo=4|https://music.apple.com/us/album/seven-days-walking-day-1-golden-butterflies/1553768568?i=1553768571&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/88/7a/42/887a4273-3851-9f6b-e163-ad3d29edac30/mzaf_8497795701106545755.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/17/b9/87/17b9877a-2c75-ba79-610f-9481f8d1046b/21UMGIM09299.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/17/b9/87/17b9877a-2c75-ba79-610f-9481f8d1046b/21UMGIM09299.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/17/b9/87/17b9877a-2c75-ba79-610f-9481f8d1046b/21UMGIM09299.rgb.jpg/100x100bb.jpg|9.99|1.29|2021-02-19T12:00:00Z|notExplicit|notExplicit|1|1|11|2|348494|USA|USD|Soundtrack|True|https://music.apple.com/us/artist/%C3%B3lafur-arnalds/265425550?uo=4
